Time Period,Month,Day,Hours,50Hertz,Amprion,TenneT,TransnetBW
1,7,15,1,0.0949921705905695,0.0949921705905695,0.0949921705905695,0.0949921705905695
1,7,15,2,0.110839291703702,0.110839291703702,0.110839291703702,0.110839291703702
1,7,15,3,0.1271356953833107,0.1271356953833107,0.1271356953833107,0.1271356953833107
1,7,15,4,0.1535625270356561,0.1535625270356561,0.1535625270356561,0.1535625270356561
1,7,15,5,0.1850840131193618,0.1850840131193618,0.1850840131193618,0.1850840131193618
1,7,15,6,0.2065650443394477,0.2065650443394477,0.2065650443394477,0.2065650443394477
1,7,15,7,0.2245783214943231,0.2245783214943231,0.2245783214943231,0.2245783214943231
1,7,15,8,0.2056316947863401,0.2056316947863401,0.2056316947863401,0.2056316947863401
1,7,15,9,0.1822826041754518,0.1822826041754518,0.1822826041754518,0.1822826041754518
1,7,15,10,0.1881017073126178,0.1881017073126178,0.1881017073126178,0.1881017073126178
1,7,15,11,0.2033401982362161,0.2033401982362161,0.2033401982362161,0.2033401982362161
1,7,15,12,0.2170499236103041,0.2170499236103041,0.2170499236103041,0.2170499236103041
1,7,15,13,0.2559661110357557,0.2559661110357557,0.2559661110357557,0.2559661110357557
1,7,15,14,0.2837345719437029,0.2837345719437029,0.2837345719437029,0.2837345719437029
1,7,15,15,0.2929324276688103,0.2929324276688103,0.2929324276688103,0.2929324276688103
1,7,15,16,0.2967830046820995,0.2967830046820995,0.2967830046820995,0.2967830046820995
1,7,15,17,0.2743052735124219,0.2743052735124219,0.2743052735124219,0.2743052735124219
1,7,15,18,0.2663847250145841,0.2663847250145841,0.2663847250145841,0.2663847250145841
1,7,15,19,0.2369664332288764,0.2369664332288764,0.2369664332288764,0.2369664332288764
1,7,15,20,0.1973271573822061,0.1973271573822061,0.1973271573822061,0.1973271573822061
1,7,15,21,0.1517834691221228,0.1517834691221228,0.1517834691221228,0.1517834691221228
1,7,15,22,0.1239846933005206,0.1239846933005206,0.1239846933005206,0.1239846933005206
1,7,15,23,0.1255748659828192,0.1255748659828192,0.1255748659828192,0.1255748659828192
1,7,15,24,0.1423463976360585,0.1423463976360585,0.1423463976360585,0.1423463976360585
1,7,16,1,0.1493588590088344,0.1493588590088344,0.1493588590088344,0.1493588590088344
1,7,16,2,0.1610831518648918,0.1610831518648918,0.1610831518648918,0.1610831518648918
1,7,16,3,0.1857043028910711,0.1857043028910711,0.1857043028910711,0.1857043028910711
1,7,16,4,0.2018083234647925,0.2018083234647925,0.2018083234647925,0.2018083234647925
1,7,16,5,0.2178101283681132,0.2178101283681132,0.2178101283681132,0.2178101283681132
1,7,16,6,0.2275540411917492,0.2275540411917492,0.2275540411917492,0.2275540411917492
1,7,16,7,0.2296685064191829,0.2296685064191829,0.2296685064191829,0.2296685064191829
1,7,16,8,0.2085376513170858,0.2085376513170858,0.2085376513170858,0.2085376513170858
1,7,16,9,0.1665588803070045,0.1665588803070045,0.1665588803070045,0.1665588803070045
1,7,16,10,0.1519158053798089,0.1519158053798089,0.1519158053798089,0.1519158053798089
1,7,16,11,0.1517251712112479,0.1517251712112479,0.1517251712112479,0.1517251712112479
1,7,16,12,0.1699796073907759,0.1699796073907759,0.1699796073907759,0.1699796073907759
1,7,16,13,0.1869922980686679,0.1869922980686679,0.1869922980686679,0.1869922980686679
1,7,16,14,0.201928805813934,0.201928805813934,0.201928805813934,0.201928805813934
1,7,16,15,0.2102840624005291,0.2102840624005291,0.2102840624005291,0.2102840624005291
1,7,16,16,0.2147337476112431,0.2147337476112431,0.2147337476112431,0.2147337476112431
1,7,16,17,0.2217448486994319,0.2217448486994319,0.2217448486994319,0.2217448486994319
1,7,16,18,0.2232534043065055,0.2232534043065055,0.2232534043065055,0.2232534043065055
1,7,16,19,0.2181622477497978,0.2181622477497978,0.2181622477497978,0.2181622477497978
1,7,16,20,0.1975463575270959,0.1975463575270959,0.1975463575270959,0.1975463575270959
1,7,16,21,0.1749399823007542,0.1749399823007542,0.1749399823007542,0.1749399823007542
1,7,16,22,0.1723224061024698,0.1723224061024698,0.1723224061024698,0.1723224061024698
1,7,16,23,0.1861498932565251,0.1861498932565251,0.1861498932565251,0.1861498932565251
1,7,16,24,0.2104502114465227,0.2104502114465227,0.2104502114465227,0.2104502114465227
1,7,17,1,0.2265892107667691,0.2265892107667691,0.2265892107667691,0.2265892107667691
1,7,17,2,0.2343910258527915,0.2343910258527915,0.2343910258527915,0.2343910258527915
1,7,17,3,0.2272438963058946,0.2272438963058946,0.2272438963058946,0.2272438963058946
1,7,17,4,0.2225382832664397,0.2225382832664397,0.2225382832664397,0.2225382832664397
1,7,17,5,0.2364736215556137,0.2364736215556137,0.2364736215556137,0.2364736215556137
1,7,17,6,0.2689463352184287,0.2689463352184287,0.2689463352184287,0.2689463352184287
1,7,17,7,0.2858762428628782,0.2858762428628782,0.2858762428628782,0.2858762428628782
1,7,17,8,0.2610469682948755,0.2610469682948755,0.2610469682948755,0.2610469682948755
1,7,17,9,0.2571746267281929,0.2571746267281929,0.2571746267281929,0.2571746267281929
1,7,17,10,0.2810800737351976,0.2810800737351976,0.2810800737351976,0.2810800737351976
1,7,17,11,0.3039878491607627,0.3039878491607627,0.3039878491607627,0.3039878491607627
1,7,17,12,0.3134768057875057,0.3134768057875057,0.3134768057875057,0.3134768057875057
1,7,17,13,0.3258946494566052,0.3258946494566052,0.3258946494566052,0.3258946494566052
1,7,17,14,0.3360703554734548,0.3360703554734548,0.3360703554734548,0.3360703554734548
1,7,17,15,0.3264545037273741,0.3264545037273741,0.3264545037273741,0.3264545037273741
1,7,17,16,0.3442301197322494,0.3442301197322494,0.3442301197322494,0.3442301197322494
1,7,17,17,0.3442052459569427,0.3442052459569427,0.3442052459569427,0.3442052459569427
1,7,17,18,0.3292634913996978,0.3292634913996978,0.3292634913996978,0.3292634913996978
1,7,17,19,0.3039759952522181,0.3039759952522181,0.3039759952522181,0.3039759952522181
1,7,17,20,0.2607941496880479,0.2607941496880479,0.2607941496880479,0.2607941496880479
1,7,17,21,0.2135254262451753,0.2135254262451753,0.2135254262451753,0.2135254262451753
1,7,17,22,0.1806238342846904,0.1806238342846904,0.1806238342846904,0.1806238342846904
1,7,17,23,0.1544733347298922,0.1544733347298922,0.1544733347298922,0.1544733347298922
1,7,17,24,0.1375630540487704,0.1375630540487704,0.1375630540487704,0.1375630540487704
1,7,18,1,0.1169121850795436,0.1169121850795436,0.1169121850795436,0.1169121850795436
1,7,18,2,0.0958611981153451,0.0958611981153451,0.0958611981153451,0.0958611981153451
1,7,18,3,0.0750674992644746,0.0750674992644746,0.0750674992644746,0.0750674992644746
1,7,18,4,0.0618200763236249,0.0618200763236249,0.0618200763236249,0.0618200763236249
1,7,18,5,0.0492873857701018,0.0492873857701018,0.0492873857701018,0.0492873857701018
1,7,18,6,0.0386861050038651,0.0386861050038651,0.0386861050038651,0.0386861050038651
1,7,18,7,0.0290218659917582,0.0290218659917582,0.0290218659917582,0.0290218659917582
1,7,18,8,0.0199693663910989,0.0199693663910989,0.0199693663910989,0.0199693663910989
1,7,18,9,0.0121846520255997,0.0121846520255997,0.0121846520255997,0.0121846520255997
1,7,18,10,0.0078879016677477,0.0078879016677477,0.0078879016677477,0.0078879016677477
1,7,18,11,0.0079504747587535,0.0079504747587535,0.0079504747587535,0.0079504747587535
1,7,18,12,0.0094256062302588,0.0094256062302588,0.0094256062302588,0.0094256062302588
1,7,18,13,0.011452235938641,0.011452235938641,0.011452235938641,0.011452235938641
1,7,18,14,0.012377035131487,0.012377035131487,0.012377035131487,0.012377035131487
1,7,18,15,0.0141444334628453,0.0141444334628453,0.0141444334628453,0.0141444334628453
1,7,18,16,0.0205298036409765,0.0205298036409765,0.0205298036409765,0.0205298036409765
1,7,18,17,0.0299243176521021,0.0299243176521021,0.0299243176521021,0.0299243176521021
1,7,18,18,0.0255049473550432,0.0255049473550432,0.0255049473550432,0.0255049473550432
1,7,18,19,0.0187973840561432,0.0187973840561432,0.0187973840561432,0.0187973840561432
1,7,18,20,0.0174058129235586,0.0174058129235586,0.0174058129235586,0.0174058129235586
1,7,18,21,0.0182546305058976,0.0182546305058976,0.0182546305058976,0.0182546305058976
1,7,18,22,0.0190836267985391,0.0190836267985391,0.0190836267985391,0.0190836267985391
1,7,18,23,0.0206596136558581,0.0206596136558581,0.0206596136558581,0.0206596136558581
1,7,18,24,0.0266854800502605,0.0266854800502605,0.0266854800502605,0.0266854800502605
1,7,19,1,0.0304830059646535,0.0304830059646535,0.0304830059646535,0.0304830059646535
1,7,19,2,0.0358024960056214,0.0358024960056214,0.0358024960056214,0.0358024960056214
1,7,19,3,0.0443711229460188,0.0443711229460188,0.0443711229460188,0.0443711229460188
1,7,19,4,0.0486200690169534,0.0486200690169534,0.0486200690169534,0.0486200690169534
1,7,19,5,0.0527331809555493,0.0527331809555493,0.0527331809555493,0.0527331809555493
1,7,19,6,0.065671624968762,0.065671624968762,0.065671624968762,0.065671624968762
1,7,19,7,0.0742367540345069,0.0742367540345069,0.0742367540345069,0.0742367540345069
1,7,19,8,0.0726162664385534,0.0726162664385534,0.0726162664385534,0.0726162664385534
1,7,19,9,0.0473375149777049,0.0473375149777049,0.0473375149777049,0.0473375149777049
1,7,19,10,0.0380261726527609,0.0380261726527609,0.0380261726527609,0.0380261726527609
1,7,19,11,0.0456968174393147,0.0456968174393147,0.0456968174393147,0.0456968174393147
1,7,19,12,0.0554265444379712,0.0554265444379712,0.0554265444379712,0.0554265444379712
1,7,19,13,0.0641661785836017,0.0641661785836017,0.0641661785836017,0.0641661785836017
1,7,19,14,0.0771642807922763,0.0771642807922763,0.0771642807922763,0.0771642807922763
1,7,19,15,0.1017042033959699,0.1017042033959699,0.1017042033959699,0.1017042033959699
1,7,19,16,0.133941004846111,0.133941004846111,0.133941004846111,0.133941004846111
1,7,19,17,0.1692798381339072,0.1692798381339072,0.1692798381339072,0.1692798381339072
1,7,19,18,0.1715843545507932,0.1715843545507932,0.1715843545507932,0.1715843545507932
1,7,19,19,0.1647133627750738,0.1647133627750738,0.1647133627750738,0.1647133627750738
1,7,19,20,0.1713412522624447,0.1713412522624447,0.1713412522624447,0.1713412522624447
1,7,19,21,0.1954070185243555,0.1954070185243555,0.1954070185243555,0.1954070185243555
1,7,19,22,0.2554480369344471,0.2554480369344471,0.2554480369344471,0.2554480369344471
1,7,19,23,0.3145770816920852,0.3145770816920852,0.3145770816920852,0.3145770816920852
1,7,19,24,0.3340744293314667,0.3340744293314667,0.3340744293314667,0.3340744293314667
1,7,20,1,0.3429471770402617,0.3429471770402617,0.3429471770402617,0.3429471770402617
1,7,20,2,0.3183143664319074,0.3183143664319074,0.3183143664319074,0.3183143664319074
1,7,20,3,0.2888369994298464,0.2888369994298464,0.2888369994298464,0.2888369994298464
1,7,20,4,0.2515916301300704,0.2515916301300704,0.2515916301300704,0.2515916301300704
1,7,20,5,0.2108489691569072,0.2108489691569072,0.2108489691569072,0.2108489691569072
1,7,20,6,0.1906827501534206,0.1906827501534206,0.1906827501534206,0.1906827501534206
1,7,20,7,0.1623107115415483,0.1623107115415483,0.1623107115415483,0.1623107115415483
1,7,20,8,0.1161325476847762,0.1161325476847762,0.1161325476847762,0.1161325476847762
1,7,20,9,0.0707081758156169,0.0707081758156169,0.0707081758156169,0.0707081758156169
1,7,20,10,0.0592219327622988,0.0592219327622988,0.0592219327622988,0.0592219327622988
1,7,20,11,0.0499517876277064,0.0499517876277064,0.0499517876277064,0.0499517876277064
1,7,20,12,0.0516299901554261,0.0516299901554261,0.0516299901554261,0.0516299901554261
1,7,20,13,0.0606123379366659,0.0606123379366659,0.0606123379366659,0.0606123379366659
1,7,20,14,0.0722289739839742,0.0722289739839742,0.0722289739839742,0.0722289739839742
1,7,20,15,0.0770941289728568,0.0770941289728568,0.0770941289728568,0.0770941289728568
1,7,20,16,0.0908164855609677,0.0908164855609677,0.0908164855609677,0.0908164855609677
1,7,20,17,0.1169046063511298,0.1169046063511298,0.1169046063511298,0.1169046063511298
1,7,20,18,0.1309036836895271,0.1309036836895271,0.1309036836895271,0.1309036836895271
1,7,20,19,0.1341753624478282,0.1341753624478282,0.1341753624478282,0.1341753624478282
1,7,20,20,0.1600784845341472,0.1600784845341472,0.1600784845341472,0.1600784845341472
1,7,20,21,0.1833455694170714,0.1833455694170714,0.1833455694170714,0.1833455694170714
1,7,20,22,0.2180349639777208,0.2180349639777208,0.2180349639777208,0.2180349639777208
1,7,20,23,0.2369551622994406,0.2369551622994406,0.2369551622994406,0.2369551622994406
1,7,20,24,0.2675333881851899,0.2675333881851899,0.2675333881851899,0.2675333881851899
1,7,21,1,0.2481747895736906,0.2481747895736906,0.2481747895736906,0.2481747895736906
1,7,21,2,0.2305006119337378,0.2305006119337378,0.2305006119337378,0.2305006119337378
1,7,21,3,0.2076800890481156,0.2076800890481156,0.2076800890481156,0.2076800890481156
1,7,21,4,0.1849501222507191,0.1849501222507191,0.1849501222507191,0.1849501222507191
1,7,21,5,0.1754240492873857,0.1754240492873857,0.1754240492873857,0.1754240492873857
1,7,21,6,0.1544113446179952,0.1544113446179952,0.1544113446179952,0.1544113446179952
1,7,21,7,0.1415354736957882,0.1415354736957882,0.1415354736957882,0.1415354736957882
1,7,21,8,0.1130017555444228,0.1130017555444228,0.1130017555444228,0.1130017555444228
1,7,21,9,0.0935747540508303,0.0935747540508303,0.0935747540508303,0.0935747540508303
1,7,21,10,0.0777624173578531,0.0777624173578531,0.0777624173578531,0.0777624173578531
1,7,21,11,0.0757639649730605,0.0757639649730605,0.0757639649730605,0.0757639649730605
1,7,21,12,0.0878281346495187,0.0878281346495187,0.0878281346495187,0.0878281346495187
1,7,21,13,0.0878491218974337,0.0878491218974337,0.0878491218974337,0.0878491218974337
1,7,21,14,0.0877278622428139,0.0877278622428139,0.0877278622428139,0.0877278622428139
1,7,21,15,0.1144858260289289,0.1144858260289289,0.1144858260289289,0.1144858260289289
1,7,21,16,0.1522175942317715,0.1522175942317715,0.1522175942317715,0.1522175942317715
1,7,21,17,0.2045656203228072,0.2045656203228072,0.2045656203228072,0.2045656203228072
1,7,21,18,0.23534730591751,0.23534730591751,0.23534730591751,0.23534730591751
1,7,21,19,0.2385927506159174,0.2385927506159174,0.2385927506159174,0.2385927506159174
1,7,21,20,0.2301968798180794,0.2301968798180794,0.2301968798180794,0.2301968798180794
1,7,21,21,0.1947082208993346,0.1947082208993346,0.1947082208993346,0.1947082208993346
1,7,21,22,0.1612545477228641,0.1612545477228641,0.1612545477228641,0.1612545477228641
1,7,21,23,0.168442291481004,0.168442291481004,0.168442291481004,0.168442291481004
1,7,21,24,0.1901207582925863,0.1901207582925863,0.1901207582925863,0.1901207582925863
