Month,Day,Period,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59,B60,B61,B62,B63,B64,B65,B66,B67,B68,B69,B70,B71,B72,B73,B74,B75,B76,B77,B78,B79,B80,B81,B82,B83,B84,B85,B86,B87,B88,B89,B90,B91,B92,B93,B94,B95,B96,B97,B98,B99,B100,B101,B102,B103,B104,B105,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,NI
1,1,1,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.8486592731417164,0.8659788501446086,0.79670054213304,0.8140201191359322,0.8313396961388243,0.0
1,1,2,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.0
1,1,3,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.0
1,1,4,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.0
1,1,5,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.0
1,1,6,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.7553506830507175,0.770766003112977,0.7091047228639389,0.7245200429261984,0.7399353629884581,0.0
1,1,7,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.7596403414485409,0.7751432055597356,0.7131317491149568,0.7286346132261515,0.7441374773373463,0.0
1,1,8,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.7722169835111955,0.7879765137869342,0.7249383926839795,0.7406979229597183,0.7564574532354569,0.0
1,1,9,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.7922235318659948,0.8083913590469335,0.7437200503231789,0.7598878775041176,0.7760557046850562,0.0
1,1,10,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.8182965733049439,0.8349965033723917,0.7681967831026004,0.7848967131700483,0.8015966432374961,0.0
