Bus,Zone,State,Hour,LMP,Energy,Congestion,Loss
1,Z1,TS,1,18.04044816158845,18.04044816158845,0.0,0.0
1,Z1,TS,2,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,3,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,4,34.999999999999986,34.999999999999986,0.0,0.0
1,Z1,TS,5,35.000000000000014,35.000000000000014,0.0,0.0
1,Z1,TS,6,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,7,27.3032027929544,27.3032027929544,0.0,0.0
1,Z1,TS,8,27.303202792954405,27.303202792954405,0.0,0.0
1,Z1,TS,9,26.920332927098727,26.920332927098727,0.0,0.0
1,Z1,TS,10,27.740888292296116,27.740888292296116,0.0,0.0
1,Z1,TS,11,28.576742699033858,28.576742699033858,0.0,0.0
1,Z1,TS,12,28.576742699033854,28.576742699033854,0.0,0.0
1,Z1,TS,13,28.576742699033854,28.576742699033854,0.0,0.0
1,Z1,TS,14,28.977627621839204,28.977627621839204,0.0,0.0
1,Z1,TS,15,28.764773429717465,28.764773429717465,0.0,0.0
1,Z1,TS,16,27.303202792954444,27.303202792954444,0.0,0.0
1,Z1,TS,17,34.87069808354466,34.87069808354466,0.0,0.0
1,Z1,TS,18,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,19,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,20,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,21,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,22,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,23,35.94222567031413,35.94222567031413,0.0,0.0
1,Z1,TS,24,35.00092080718395,35.00092080718395,0.0,0.0
1,Z1,TS,25,35.0,35.0,0.0,0.0
1,Z1,TS,26,34.99999999999998,34.99999999999998,0.0,0.0
1,Z1,TS,27,34.99999999999997,34.99999999999997,0.0,0.0
1,Z1,TS,28,35.0,35.0,0.0,0.0
1,Z1,TS,29,34.89240596560499,34.89240596560499,0.0,0.0
1,Z1,TS,30,35.0,35.0,0.0,0.0
1,Z1,TS,31,20.576232126687586,20.576232126687586,0.0,0.0
1,Z1,TS,32,20.576232126687586,20.576232126687586,0.0,0.0
1,Z1,TS,33,20.192623768539402,20.192623768539402,0.0,0.0
1,Z1,TS,34,21.082208838504062,21.082208838504062,0.0,0.0
1,Z1,TS,35,20.68716705702066,20.68716705702066,0.0,0.0
1,Z1,TS,36,21.675461547678303,21.675461547678303,0.0,0.0
1,Z1,TS,37,21.875588961307425,21.875588961307425,0.0,0.0
1,Z1,TS,38,21.87558896130742,21.87558896130742,0.0,0.0
1,Z1,TS,39,20.687167057020655,20.687167057020655,0.0,0.0
1,Z1,TS,40,20.687167057020655,20.687167057020655,0.0,0.0
1,Z1,TS,41,34.301263775695006,34.301263775695006,0.0,0.0
1,Z1,TS,42,35.69873622430501,35.69873622430501,0.0,0.0
1,Z1,TS,43,35.69873622430501,35.69873622430501,0.0,0.0
1,Z1,TS,44,35.69873622430501,35.69873622430501,0.0,0.0
1,Z1,TS,45,35.69873622430501,35.69873622430501,0.0,0.0
1,Z1,TS,46,35.69873622430501,35.69873622430501,0.0,0.0
1,Z1,TS,47,35.0,35.0,0.0,0.0
1,Z1,TS,48,35.0,35.0,0.0,0.0
1,Z1,TS,49,35.0,35.0,0.0,0.0
1,Z1,TS,50,35.00000000000001,35.00000000000001,0.0,0.0
1,Z1,TS,51,35.0,35.0,0.0,0.0
1,Z1,TS,52,35.0,35.0,0.0,0.0
1,Z1,TS,53,34.89240596560499,34.89240596560499,0.0,0.0
1,Z1,TS,54,35.0,35.0,0.0,0.0
1,Z1,TS,55,20.575921640488264,20.575921640488264,0.0,0.0
1,Z1,TS,56,20.575921640488264,20.575921640488264,0.0,0.0
1,Z1,TS,57,20.192327170152282,20.192327170152282,0.0,0.0
1,Z1,TS,58,21.081911630772257,21.081911630772257,0.0,0.0
1,Z1,TS,59,20.686846392499273,20.686846392499273,0.0,0.0
1,Z1,TS,60,21.675164599781837,21.675164599781837,0.0,0.0
1,Z1,TS,61,21.875292101063614,21.875292101063614,0.0,0.0
1,Z1,TS,62,21.87529210106361,21.87529210106361,0.0,0.0
1,Z1,TS,63,20.686846392499273,20.686846392499273,0.0,0.0
1,Z1,TS,64,20.68684639249927,20.68684639249927,0.0,0.0
1,Z1,TS,65,34.27773495360086,34.27773495360086,0.0,0.0
1,Z1,TS,66,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,67,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,68,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,69,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,70,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,71,35.0,35.0,0.0,0.0
1,Z1,TS,72,35.0,35.0,0.0,0.0
1,Z1,TS,73,35.0,35.0,0.0,0.0
1,Z1,TS,74,35.0,35.0,0.0,0.0
1,Z1,TS,75,35.00000000000001,35.00000000000001,0.0,0.0
1,Z1,TS,76,35.000000000000014,35.000000000000014,0.0,0.0
1,Z1,TS,77,35.000000000000014,35.000000000000014,0.0,0.0
1,Z1,TS,78,35.000000000000014,35.000000000000014,0.0,0.0
1,Z1,TS,79,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,80,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,81,26.920332927098777,26.920332927098777,0.0,0.0
1,Z1,TS,82,27.740888292296148,27.740888292296148,0.0,0.0
1,Z1,TS,83,28.576742699033897,28.576742699033897,0.0,0.0
1,Z1,TS,84,28.5767426990339,28.5767426990339,0.0,0.0
1,Z1,TS,85,28.5767426990339,28.5767426990339,0.0,0.0
1,Z1,TS,86,28.977627621839265,28.977627621839265,0.0,0.0
1,Z1,TS,87,28.76477342971754,28.76477342971754,0.0,0.0
1,Z1,TS,88,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,89,34.87069808354466,34.87069808354466,0.0,0.0
1,Z1,TS,90,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,91,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,92,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,93,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,94,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,95,35.94222567031414,35.94222567031414,0.0,0.0
1,Z1,TS,96,35.0,35.0,0.0,0.0
1,Z1,TS,97,35.00000000000001,35.00000000000001,0.0,0.0
1,Z1,TS,98,35.0,35.0,0.0,0.0
1,Z1,TS,99,35.0,35.0,0.0,0.0
1,Z1,TS,100,35.00000000000002,35.00000000000002,0.0,0.0
1,Z1,TS,101,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,102,34.99999999999999,34.99999999999999,0.0,0.0
1,Z1,TS,103,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,104,27.30320279295445,27.30320279295445,0.0,0.0
1,Z1,TS,105,26.920332927098777,26.920332927098777,0.0,0.0
